ANIO;MES;UBIGEO_HECHO;DPTO_HECHO_NEW;PROV_HECHO;DIST_HECHO;TIPO;SUB_TIPO;MODALIDAD;n_dist_ID_DGC
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;SUSTRACCION DE MENOR;1
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;1
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;2
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;1
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR;1
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;4
2025;2;200603;PIURA;SULLANA;IGNACIO ESCUDERO;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;1
2025;2;200605;PIURA;SULLANA;MARCAVELICA;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;OBSTRUCCION DE LA JUSTICIA;1
2025;2;200605;PIURA;SULLANA;MARCAVELICA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;1
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);ABIGEATO;HURTO DE GANADO;1
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;1
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);HURTO;HURTO;2
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;2
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;3
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;4
2025;2;200605;PIURA;SULLANA;MARCAVELICA;PATRIMONIO (DELITO);USURPACION;USURPACION;2
2025;2;200605;PIURA;SULLANA;MARCAVELICA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;2
2025;2;200605;PIURA;SULLANA;MARCAVELICA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;2
2025;2;200605;PIURA;SULLANA;MARCAVELICA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES GRAVES;1
2025;2;200606;PIURA;SULLANA;MIGUEL CHECA;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;ABUSO DE AUTORIDAD;1
2025;2;200606;PIURA;SULLANA;MIGUEL CHECA;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;2;200606;PIURA;SULLANA;MIGUEL CHECA;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;PATRIMONIO (DELITO);HURTO;HURTO DE USO;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;PELIGRO POR MEDIO DE INCENDIO O EXPLOSION;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO CALIFICADO - ASESINATO;1
2025;2;200607;PIURA;SULLANA;QUERECOTILLO;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;TENTATIVA DE FEMINICIDIO;1
2025;2;200701;PIURA;TALARA;PARIÑAS;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;OBSTRUCCION DE LA JUSTICIA;1
2025;2;200701;PIURA;TALARA;PARIÑAS;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;6
2025;2;200701;PIURA;TALARA;PARIÑAS;FAMILIA (DELITO);OMISION DE ASISTENCIA FAMILIAR;OMISION DE PRESTACION DE ALIMENTOS;1
2025;2;200701;PIURA;TALARA;PARIÑAS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;2
2025;2;200701;PIURA;TALARA;PARIÑAS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;3
2025;2;200701;PIURA;TALARA;PARIÑAS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;1
2025;2;200701;PIURA;TALARA;PARIÑAS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR DE MENORES;2
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION ILICITA COMUN;1
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;3
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);EXTORSION;EXTORSION;11
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);HURTO;HURTO;11
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;4
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);HURTO;HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS;1
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;1
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;2
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;1
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);ROBO;ROBO;5
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;5
2025;2;200701;PIURA;TALARA;PARIÑAS;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;2;200701;PIURA;TALARA;PARIÑAS;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;31
2025;2;200701;PIURA;TALARA;PARIÑAS;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION,COMERCIALIZACION,USO O PORTE DE ARMAS;2
2025;2;200701;PIURA;TALARA;PARIÑAS;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION,SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS Y RESIDUOS PELIGROSOS;1
2025;2;200701;PIURA;TALARA;PARIÑAS;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;TRAFICO ILICITO DE DROGAS;1
2025;2;200701;PIURA;TALARA;PARIÑAS;TRANQUILIDAD PUBLICA (DELITO);PAZ PUBLICA;BANDA CRIMINAL;1
2025;2;200701;PIURA;TALARA;PARIÑAS;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO CULPOSO;1
2025;2;200701;PIURA;TALARA;PARIÑAS;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO POR PAF;1
2025;2;200701;PIURA;TALARA;PARIÑAS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;AGRESIONES EN CONTRA DE LAS MUJERES O INTEGRANTES DEL GRUPO FAMILIAR;1
2025;2;200701;PIURA;TALARA;PARIÑAS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;10
2025;2;200701;PIURA;TALARA;PARIÑAS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES GRAVES POR VIOLENCIA CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR;1
2025;2;200701;PIURA;TALARA;PARIÑAS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;1
2025;2;200702;PIURA;TALARA;EL ALTO;LIBERTAD (DELITO);VIOLACION DE DOMICILIO;VIOLACION DE DOMICILIO;1
2025;2;200702;PIURA;TALARA;EL ALTO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL DE MENOR DE 14 AÑOS;2
2025;2;200702;PIURA;TALARA;EL ALTO;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;2
2025;2;200702;PIURA;TALARA;EL ALTO;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;1
2025;2;200702;PIURA;TALARA;EL ALTO;PATRIMONIO (DELITO);HURTO;HURTO;3
2025;2;200702;PIURA;TALARA;EL ALTO;PATRIMONIO (DELITO);ROBO;ROBO;1
2025;2;200702;PIURA;TALARA;EL ALTO;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;1
2025;2;200702;PIURA;TALARA;EL ALTO;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;1
2025;2;200703;PIURA;TALARA;LA BREA;FAMILIA (DELITO);OMISION DE ASISTENCIA FAMILIAR;OMISION DE PRESTACION DE ALIMENTOS;1
2025;2;200703;PIURA;TALARA;LA BREA;HONOR (DELITO);DIFAMACION;DIFAMACION;1
2025;2;200703;PIURA;TALARA;LA BREA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;1
2025;2;200703;PIURA;TALARA;LA BREA;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;2
2025;2;200703;PIURA;TALARA;LA BREA;PATRIMONIO (DELITO);HURTO;HURTO;5
2025;2;200703;PIURA;TALARA;LA BREA;PATRIMONIO (DELITO);ROBO;ROBO;1
2025;2;200704;PIURA;TALARA;LOBITOS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;ADMINISTRACION PUBLICA (DELITO);ADMINISTRACION DE JUSTICIA;DENUNCIA CALUMNIOSA;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;LIBERTAD (DELITO);VIOLACION DE DOMICILIO;VIOLACION DE DOMICILIO;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;FABRICACION, SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS, EXPLOSIVOS);1
2025;2;200705;PIURA;TALARA;LOS ORGANOS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;5
2025;2;200705;PIURA;TALARA;LOS ORGANOS;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES GRAVES;1
2025;2;200706;PIURA;TALARA;MANCORA;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;COHECHO PASIVO IMPROPIO EN EL EJERCICIO DE LA FUNCION POLICIAL;1
2025;2;200706;PIURA;TALARA;MANCORA;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;3
2025;2;200706;PIURA;TALARA;MANCORA;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;INDUCCION A LA FUGA DE MENOR;1
2025;2;200706;PIURA;TALARA;MANCORA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR DE MENORES;1
2025;2;200706;PIURA;TALARA;MANCORA;PATRIMONIO (DELITO);EXTORSION;EXTORSION AGRAVADA;1
2025;2;200706;PIURA;TALARA;MANCORA;PATRIMONIO (DELITO);HURTO;HURTO;5
2025;2;200706;PIURA;TALARA;MANCORA;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;2
2025;2;200706;PIURA;TALARA;MANCORA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;1
2025;2;200706;PIURA;TALARA;MANCORA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;4
2025;2;200706;PIURA;TALARA;MANCORA;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO CULPOSO;1
2025;2;200706;PIURA;TALARA;MANCORA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;3
2025;2;200706;PIURA;TALARA;MANCORA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES GRAVES POR VIOLENCIA CONTRA LAS MUJERES E INTEGRANTES DEL GRUPO FAMILIAR;2
2025;2;200801;PIURA;SECHURA;SECHURA;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;1
2025;2;200801;PIURA;SECHURA;SECHURA;HONOR (DELITO);DIFAMACION;DIFAMACION;1
2025;2;200801;PIURA;SECHURA;SECHURA;LIBERTAD (DELITO);VIOLACION DE DOMICILIO;VIOLACION DE DOMICILIO;1
2025;2;200801;PIURA;SECHURA;SECHURA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;CHANTAJE SEXUAL;1
2025;2;200801;PIURA;SECHURA;SECHURA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;1
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;1
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;6
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);EXTORSION;EXTORSION;8
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);EXTORSION;EXTORSION AGRAVADA;1
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);FRAUDE EN LA ADMINISTRACION DE PERSONAS JURIDICAS;ADMINISTRACION FRAUDULENTA;1
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);HURTO;HURTO;9
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO EN CASA HABITADA;1
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;2
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;4
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);USURPACION;USURPACION;6
2025;2;200801;PIURA;SECHURA;SECHURA;PATRIMONIO (DELITO);USURPACION;USURPACION AGRAVADA;1
2025;2;200801;PIURA;SECHURA;SECHURA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;1
2025;2;200801;PIURA;SECHURA;SECHURA;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;DAÑOS DE OBRAS PARA LA DEFENSA COMUN;1
2025;2;200801;PIURA;SECHURA;SECHURA;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;MICROCOMERCIALIZACION DE DROGAS;1
2025;2;200801;PIURA;SECHURA;SECHURA;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;TENTATIVA DE HOMICIDIO;1
2025;2;200801;PIURA;SECHURA;SECHURA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;5
2025;2;200801;PIURA;SECHURA;SECHURA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES LEVES;1
2025;2;200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;1
2025;2;200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;PATRIMONIO (DELITO);EXTORSION;EXTORSION;1
2025;2;200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;2;200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO DURANTE LA NOCHE;1
2025;2;200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;1
2025;2;200803;PIURA;SECHURA;BERNAL;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;COACCION;1
2025;2;200803;PIURA;SECHURA;BERNAL;PATRIMONIO (DELITO);ABIGEATO;HURTO DE GANADO;1
2025;2;200803;PIURA;SECHURA;BERNAL;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;1
2025;2;200803;PIURA;SECHURA;BERNAL;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;2;200803;PIURA;SECHURA;BERNAL;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;TENTATIVA DE HOMICIDIO;1
2025;2;200803;PIURA;SECHURA;BERNAL;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;5
2025;2;200804;PIURA;SECHURA;CRISTO NOS VALGA;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR DE MENORES;1
2025;2;200804;PIURA;SECHURA;CRISTO NOS VALGA;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES CULPOSAS;1
2025;2;200805;PIURA;SECHURA;VICE;CONTRA LA DIGNIDAD HUMANA;TRATA DE PERSONAS;TRATA DE PERSONAS AGRAVADO;1
2025;2;200805;PIURA;SECHURA;VICE;PATRIMONIO (DELITO);ABIGEATO;HURTO DE GANADO;1
2025;2;200805;PIURA;SECHURA;VICE;PATRIMONIO (DELITO);HURTO;HURTO FRUSTRADO;1
2025;2;200805;PIURA;SECHURA;VICE;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;2;200805;PIURA;SECHURA;VICE;PATRIMONIO (DELITO);USURPACION;USURPACION;1
2025;2;200806;PIURA;SECHURA;RINCONADA LLICUAR;PATRIMONIO (DELITO);HURTO;HURTO;1
2025;2;200806;PIURA;SECHURA;RINCONADA LLICUAR;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;2
2025;2;200806;PIURA;SECHURA;RINCONADA LLICUAR;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;1
2025;2;200806;PIURA;SECHURA;RINCONADA LLICUAR;VIDA, EL CUERPO Y LA SALUD (DELITO);LESIONES;LESIONES;2
2025;2;210101;PUNO;PUNO;PUNO;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;ABUSO DE AUTORIDAD;2
2025;2;210101;PUNO;PUNO;PUNO;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR FUNCIONARIOS PUBLICOS;OMISION, REHUSAMIENTO O DEMORA DE ACTOS FUNCIONALES;1
2025;2;210101;PUNO;PUNO;PUNO;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;DESOBEDIENCIA O RESISTENCIA A LA AUTORIDAD;1
2025;2;210101;PUNO;PUNO;PUNO;ADMINISTRACION PUBLICA (DELITO);COMETIDOS POR PARTICULARES;INGRESO INDEBIDO DE EQUIPOS O SISTEMAS DE COMUNICACION, FOTOGRAFIA Y/O FILMACION EN CENTROS DE DETEN;1
2025;2;210101;PUNO;PUNO;PUNO;CONTRA LA DIGNIDAD HUMANA;EXPLOTACION;TRABAJO FORZOSO;3
2025;2;210101;PUNO;PUNO;PUNO;CONTRA LA DIGNIDAD HUMANA;TRATA DE PERSONAS;TRATA DE PERSONAS;3
2025;2;210101;PUNO;PUNO;PUNO;DERECHOS INTELECTUALES (DELITO);PROPIEDAD INDUSTRIAL;FABRICACION O USO NO AUTORIZADO DE PATENTE;1
2025;2;210101;PUNO;PUNO;PUNO;FAMILIA (DELITO);ATENTADOS CONTRA LA PATRIA POTESTAD;SUSTRACCION DE MENOR;1
2025;2;210101;PUNO;PUNO;PUNO;FE PUBLICA (DELITO);DISPOSICIONES COMUNES;FALSEDAD GENERICA;1
2025;2;210101;PUNO;PUNO;PUNO;FE PUBLICA (DELITO);FALSIFICACION DE DOCUMENTOS EN GENERAL;FALSEDAD IDEOLOGICA;1
2025;2;210101;PUNO;PUNO;PUNO;FE PUBLICA (DELITO);FALSIFICACION DE DOCUMENTOS EN GENERAL;FALSIFICACION DE DOCUMENTOS;1
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA INTIMIDAD;VIOLACION DE LA INTIMIDAD;1
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;ACOSO;1
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD PERSONAL;SECUESTRO;1
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACOSO SEXUAL;1
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;ACTOS CONTRA EL PUDOR;2
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;TENTATIVA DE VIOLACION SEXUAL;5
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION A PERSONA EN ESTADO DE INCONSCIENCIA;1
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL;3
2025;2;210101;PUNO;PUNO;PUNO;LIBERTAD (DELITO);VIOLACION DE LA LIBERTAD SEXUAL;VIOLACION SEXUAL DE MENOR DE 14 AÑOS;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION ILICITA COMUN;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);APROPIACION ILICITA;APROPIACION IRREGULAR;2
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);DAÑOS;DAÑO AGRAVADO;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);DAÑOS;DAÑO SIMPLE;6
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA;16
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ESTAFA Y OTRAS DEFRAUDACIONES;ESTAFA AGRAVADA;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);EXTORSION;CHANTAJE;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);EXTORSION;EXTORSION;3
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);EXTORSION;EXTORSION AGRAVADA;2
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO;35
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO;25
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO DURANTE LA NOCHE;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO AGRAVADO EN CASA HABITADA;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS;4
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO DE CELULAR;2
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);HURTO;HURTO DE VEHICULO;6
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);RECEPTACION;RECEPTACION;11
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ROBO;ROBO;2
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO;17
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ROBO;ROBO AGRAVADO A MANO ARMADA;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ROBO;ROBO DE CELULAR;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);ROBO;TENTATIVA DE ROBO;1
2025;2;210101;PUNO;PUNO;PUNO;PATRIMONIO (DELITO);USURPACION;USURPACION;10
2025;2;210101;PUNO;PUNO;PUNO;SEGURIDAD PUBLICA (DELITO);PELIGRO COMUN;CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION;20
2025;2;210101;PUNO;PUNO;PUNO;SEGURIDAD PUBLICA (DELITO);SALUD PUBLICA;COMERCIALIZACION DE PRODUCTOS FARMACEUTICOS, DISPOSITIVOS MEDICOS O PRODUCTOS SANITARIOS SIN GARANTI;1
2025;2;210101;PUNO;PUNO;PUNO;VIDA, EL CUERPO Y LA SALUD (DELITO);HOMICIDIO;HOMICIDIO SIMPLE;1
